State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Banana,Besrai,Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,5500,6500,6500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4500,4500,4500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,31/10/2025,18000,18000,18000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Apple,American,Local,31/10/2025,14000,14000,14000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,31/10/2025,16000,16000,16000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,31/10/2025,14000,16000,16000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,2500,3500,3500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,9000,10000,10000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,31/10/2025,15000,16000,16000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,31/10/2025,12000,14000,14000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,2500,2500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,4000,4600,4600
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2000,2200,2200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2200,2600,2600
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,10500,11000,11000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4600,5000,5000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3200,3800,3800
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2800,2800,2800
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,7000,7600,7600
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,2000,3000,3000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Colacasia,Colacasia,Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,9000,9000,9000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,4600,5000,5000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Orange,Darjeeling,Local,31/10/2025,15000,20000,20000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,4600,4600,4600
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Jasmine,Jasmine,Local,31/10/2025,80000,85000,85000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,2600,3000,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,4400,4800,4800
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,1200,1500,1500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,10000,10000,10000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,4000,5200,5200
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Brinjal,Round,Local,31/10/2025,7000,7400,7400
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,4400,6400,6400
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,31/10/2025,5400,6500,6500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8400,9500,9500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9000,11000,11000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3400,4000,4000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7000,9000,9000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,9000,13000,13000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,14500,15500,15500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3600,4000,4000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,2800,3200,3200
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,8500,10000,10000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,3200,3200
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,6500,7500,7500
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,3800,5000,5000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3800,4200,4200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Colacasia,Colacasia,Local,31/10/2025,4200,5200,5200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5200,6200,6200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,6200,8200,8200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,25000,25000,25000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3800,4200,4200
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,4400,6500,6500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7400,8500,8500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,31/10/2025,6400,8500,8500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,2800,2800
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,7000,7000,7000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1500,1500,1500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2000,2000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,10000,10000,10000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,1500,1500,1500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,3500,3500,3500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,20000,20000,20000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2500,2500,2500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,4800,6600,6600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,4800,4800,4800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,13000,13000,13000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,11000,11000,11000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,3600,5000,5000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,2500,2500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9600,9600,9600
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3600,3600,3600
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2600,2600,2600
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,7400,7400,7400
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,9600,9600,9600
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,31/10/2025,4400,4400,4400
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Apple,American,Local,31/10/2025,20000,20000,20000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2400,2400,2400
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9000,9000,9000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,4800,4800,4800
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,2800,5000,5000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3600,4000,4000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,8000,9000,9000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,5600,6000,6000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,6500,7000,7000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7500,8000,8000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,8000,9000,9000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Green Peas","Green Peas",Local,31/10/2025,12000,13000,13000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,31/10/2025,3200,3500,3500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,4500,5000,5000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,3000,3200,3200
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,4000,4500,4500
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5000,6000,6000
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7500,8000,8000
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,7500,8000,8000
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,5000,6000,6000
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5500,6000,6000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,4000,4500,4500
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,3500,4000,4000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,8000,9000,9000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,31/10/2025,17000,18000,18000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4500,4800,4800
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2500,2700,2700
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9500,9600,9600
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,2400,2600,2600
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3700,4000,4000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7200,7400,7400
